Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 09/29  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,414625.5585974461,0.0 
 09/29  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,451556.6250901277,0.0 
 09/29  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,496147.58809571687,0.0 
 09/29  06:00:00,2643916.4195587199,1197395.0195587199,1446521.4,0.0,535229.7499111651,0.0 
 09/29  07:00:00,2989154.830605162,1311474.2779499039,1677680.5526552578,0.0,366105.49704322,0.0 
 09/29  08:00:00,2832890.748167168,1425551.3676,1407339.3805671682,0.0,318885.0341222121,0.0 
 09/29  09:00:00,2498240.2161751657,1311474.2779499039,1186765.9382252615,0.0,420060.0671018483,0.0 
 09/29  10:00:00,2125872.174132613,1197395.0195587199,928477.1545738932,0.0,524663.0374364498,0.0 
 09/29  11:00:00,1953710.4562641038,1197395.0195587199,756315.4367053836,0.0,505152.60825058419,0.0 
 09/29  12:00:00,1885241.3968709442,1197395.0195587199,687846.3773122243,0.0,476566.7207501781,0.0 
 09/29  13:00:00,1827585.7255396066,1197395.0195587199,630190.7059808865,0.0,452834.9046921645,0.0 
 09/29  14:00:00,1642215.3535685833,1197395.0195587199,444820.3340098632,0.0,410626.64668359959,0.0 
 09/29  15:00:00,1602903.976164742,1197395.0195587199,405508.9566060221,0.0,384765.4643893717,0.0 
 09/29  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,336923.96277574929,0.0 
 09/29  17:00:00,2225786.859651643,1254434.648754312,971352.2108973309,0.0,348372.9132709593,0.0 
 09/29  18:00:00,2713368.6028577655,1311474.2779499039,1401894.324907861,0.0,366998.99616479847,0.0 
 09/29  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,340766.67119381317,0.0 
 09/29  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,323529.78791109219,0.0 
 09/29  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,342048.30708686038,0.0 
 09/29  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,386394.9489375766,0.0 
 09/29  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,492984.0621612581,0.0 
 09/29  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,553750.0893946658,0.0 
 09/30  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,576206.4660683366,0.0 
 09/30  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,604785.4570584693,0.0 
 09/30  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,650461.9751774252,0.0 
 09/30  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,699503.8949446972,0.0 
 09/30  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,738083.080509196,0.0 
 09/30  06:00:00,1284957.8195587199,1197395.0195587199,87562.8,0.0,727942.6882509758,0.0 
 09/30  07:00:00,2328625.9867031017,1311474.2779499039,1017151.7087531975,0.0,535798.1680156034,0.0 
 09/30  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,153398.18018276429,0.0 
 09/30  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 09/30  10:00:00,1393979.6062927393,1197395.0195587199,196584.58673401949,0.0,154340.35991174688,0.0 
 09/30  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,103571.85862144115,0.0 
 09/30  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 09/30  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 09/30  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 09/30  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 09/30  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 09/30  17:00:00,1602818.9658137784,1254434.648754312,348384.3170594661,0.0,0.0,0.0 
 09/30  18:00:00,2595287.6583785975,1311474.2779499039,1283813.3804286933,0.0,0.0,0.0 
 09/30  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,0.0,0.0 
 09/30  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 09/30  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 09/30  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,60719.648176471266,0.0 
 09/30  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,212526.08284473379,0.0 
 09/30  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,315166.3458967784,0.0 
 10/01  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,389959.8198437107,0.0 
 10/01  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,460754.6497536113,0.0 
 10/01  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,522074.775664392,0.0 
 10/01  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,536783.794962001,0.0 
 10/01  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,526732.2336377795,0.0 
 10/01  06:00:00,1284957.8195587199,1197395.0195587199,87562.8,0.0,523020.0192130994,0.0 
 10/01  07:00:00,2860290.5999717966,1311474.2779499039,1548816.3220218926,0.0,351426.6678322917,0.0 
 10/01  08:00:00,1967900.8395525777,1425551.3676,542349.4719525777,0.0,317741.0215865387,0.0 
 10/01  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,269452.63100775759,0.0 
 10/01  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,18407.112604907205,0.0 
 10/01  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,2751.87319484551,0.0 
 10/01  12:00:00,1501636.5252317105,1197395.0195587199,304241.50567299066,0.0,0.0,0.0 
 10/01  13:00:00,1565751.6509220789,1197395.0195587199,368356.63136335895,0.0,385.28095966539629,0.0 
 10/01  14:00:00,1685752.076413212,1197395.0195587199,488357.0568544923,0.0,64124.653153183084,0.0 
 10/01  15:00:00,1865004.9921065155,1197395.0195587199,667609.9725477955,0.0,161774.88564263236,0.0 
 10/01  16:00:00,2112747.524534652,1197395.0195587199,915352.5049759322,0.0,234057.03593987015,0.0 
 10/01  17:00:00,2391281.1153043105,1254434.648754312,1136846.466549998,0.0,243262.90727969039,0.0 
 10/01  18:00:00,2717519.0451842874,1311474.2779499039,1406044.7672343828,0.0,247336.4278500398,0.0 
 10/01  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,218909.7012490544,0.0 
 10/01  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,200225.38182806463,0.0 
 10/01  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,205094.50534075703,0.0 
 10/01  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,234717.74184051076,0.0 
 10/01  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,342264.8912106569,0.0 
 10/01  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,402972.58790939956,0.0 
 10/02  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,420356.9859403331,0.0 
 10/02  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,429150.739079146,0.0 
 10/02  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,438954.39779692367,0.0 
 10/02  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,452696.77959632666,0.0 
 10/02  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,478015.3550177321,0.0 
 10/02  06:00:00,2643916.4195587199,1197395.0195587199,1446521.4,0.0,514777.11979708357,0.0 
 10/02  07:00:00,3002963.815492028,1311474.2779499039,1691489.537542124,0.0,358649.45371191485,0.0 
 10/02  08:00:00,2805366.0154972637,1425551.3676,1379814.6478972638,0.0,347598.835620238,0.0 
 10/02  09:00:00,2551614.3308756027,1311474.2779499039,1240140.0529256988,0.0,462551.86575729216,0.0 
 10/02  10:00:00,2175468.6351600096,1197395.0195587199,978073.6156012893,0.0,576877.1154979803,0.0 
 10/02  11:00:00,2001464.3146564672,1197395.0195587199,804069.2950977469,0.0,568109.446880104,0.0 
 10/02  12:00:00,1615153.2390430787,1197395.0195587199,417758.2194843586,0.0,507887.3220558185,0.0 
 10/02  13:00:00,1453535.4872108077,1197395.0195587199,256140.46765208769,0.0,354965.0477972654,0.0 
 10/02  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,127036.68429636669,0.0 
 10/02  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,15545.77487037421,0.0 
 10/02  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/02  17:00:00,1390330.508754312,1254434.648754312,135895.86,0.0,0.0,0.0 
 10/02  18:00:00,2503319.098502284,1311474.2779499039,1191844.82055238,0.0,61309.06548492066,0.0 
 10/02  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,123499.65856546615,0.0 
 10/02  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,144544.65483172626,0.0 
 10/02  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,177285.00483689089,0.0 
 10/02  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,246198.44610708228,0.0 
 10/02  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,386562.4670726467,0.0 
 10/02  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,464534.6973708694,0.0 
 10/03  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,492382.35978116406,0.0 
 10/03  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,536533.6993499695,0.0 
 10/03  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,590210.6805717406,0.0 
 10/03  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,651322.1317086435,0.0 
 10/03  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,697567.593703849,0.0 
 10/03  06:00:00,2643916.4195587199,1197395.0195587199,1446521.4,0.0,715802.9960514025,0.0 
 10/03  07:00:00,2349516.319821963,1311474.2779499039,1038042.041872059,0.0,530645.1552017676,0.0 
 10/03  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,212774.18270101495,0.0 
 10/03  09:00:00,2110035.5088451488,1311474.2779499039,798561.2308952443,0.0,413043.86584036229,0.0 
 10/03  10:00:00,1783239.6118607075,1197395.0195587199,585844.5923019878,0.0,510948.07064044757,0.0 
 10/03  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,349450.7823696397,0.0 
 10/03  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,115080.69922098847,0.0 
 10/03  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,2744.901611517447,0.0 
 10/03  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/03  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/03  16:00:00,1598992.174982015,1197395.0195587199,401597.155423295,0.0,0.0,0.0 
 10/03  17:00:00,1976958.1950320604,1254434.648754312,722523.546277748,0.0,0.0,0.0 
 10/03  18:00:00,2449050.8089127854,1311474.2779499039,1137576.530962881,0.0,0.0,0.0 
 10/03  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,0.0,0.0 
 10/03  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/03  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/03  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 10/03  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 10/03  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,31242.079372220964,0.0 
 10/04  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,61542.275226554135,0.0 
 10/04  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,88331.40678782635,0.0 
 10/04  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,110849.97092105214,0.0 
 10/04  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,140984.65622653825,0.0 
 10/04  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,178057.74371064578,0.0 
 10/04  06:00:00,2643916.4195587199,1197395.0195587199,1446521.4,0.0,213364.0895388518,0.0 
 10/04  07:00:00,2352232.7154430409,1311474.2779499039,1040758.4374931369,0.0,54379.41442770261,0.0 
 10/04  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 10/04  09:00:00,2137635.388308399,1311474.2779499039,826161.110358495,0.0,0.0,0.0 
 10/04  10:00:00,2144313.929954829,1197395.0195587199,946918.9103961091,0.0,98111.2975380115,0.0 
 10/04  11:00:00,2038583.6586073074,1197395.0195587199,841188.6390485873,0.0,156787.40576221256,0.0 
 10/04  12:00:00,1954730.019934285,1197395.0195587199,757335.0003755651,0.0,201126.63645524893,0.0 
 10/04  13:00:00,1957304.0539667144,1197395.0195587199,759909.0344079941,0.0,244071.82113298833,0.0 
 10/04  14:00:00,2025225.2112419508,1197395.0195587199,827830.1916832307,0.0,286848.65503578996,0.0 
 10/04  15:00:00,2130901.6258483428,1197395.0195587199,933506.6062896223,0.0,331038.5027204969,0.0 
 10/04  16:00:00,2259270.743772681,1197395.0195587199,1061875.7242139609,0.0,377356.2380772047,0.0 
 10/04  17:00:00,2439126.928951442,1254434.648754312,1184692.2801971297,0.0,422833.0923726801,0.0 
 10/04  18:00:00,2742936.5474472546,1311474.2779499039,1431462.2694973499,0.0,441048.8215227267,0.0 
 10/04  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,411862.69071255557,0.0 
 10/04  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,425011.31840406768,0.0 
 10/04  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,522885.6376633672,0.0 
 10/04  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,644180.814690964,0.0 
 10/04  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,771239.963751666,0.0 
 10/04  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,871986.7580876974,0.0 
 10/05  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,944050.8642780559,0.0 
 10/05  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,989094.7232826536,0.0 
 10/05  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1046066.4097172222,0.0 
 10/05  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1198781.7717620363,0.0 
 10/05  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1341090.1121911249,0.0 
 10/05  06:00:00,2643916.4195587199,1197395.0195587199,1446521.4,0.0,1394255.27817015,0.0 
 10/05  07:00:00,2380022.2917182908,1311474.2779499039,1068548.0137683866,0.0,1195778.397041703,0.0 
 10/05  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,578938.3151425315,0.0 
 10/05  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,137640.50428896777,0.0 
 10/05  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/05  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/05  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/05  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/05  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/05  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/05  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/05  17:00:00,1403188.0767297212,1254434.648754312,148753.42797540927,0.0,0.0,0.0 
 10/05  18:00:00,2592992.0417554,1311474.2779499039,1281517.7638054959,0.0,0.0,0.0 
 10/05  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,0.0,0.0 
 10/05  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/05  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/05  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 10/05  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,87812.9086936009,0.0 
 10/05  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,253754.98373219817,0.0 
 10/06  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,379854.31751418198,0.0 
 10/06  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,446904.5502177413,0.0 
 10/06  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,479087.35574205758,0.0 
 10/06  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,528065.5570627677,0.0 
 10/06  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,590524.3926718662,0.0 
 10/06  06:00:00,2643916.4195587199,1197395.0195587199,1446521.4,0.0,640321.7025134976,0.0 
 10/06  07:00:00,2387561.9938769659,1311474.2779499039,1076087.7159270619,0.0,477360.1146929223,0.0 
 10/06  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,78746.22438443575,0.0 
 10/06  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 10/06  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/06  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/06  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/06  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/06  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/06  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/06  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/06  17:00:00,1407667.7413544204,1254434.648754312,153233.09260010837,0.0,0.0,0.0 
 10/06  18:00:00,2598550.1496954385,1311474.2779499039,1287075.871745534,0.0,0.0,0.0 
 10/06  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,0.0,0.0 
 10/06  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/06  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/06  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 10/06  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 10/06  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 10/07  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 10/07  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 10/07  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 10/07  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 10/07  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 10/07  06:00:00,1284957.8195587199,1197395.0195587199,87562.8,0.0,36465.977419281575,0.0 
 10/07  07:00:00,3019335.4035492248,1311474.2779499039,1707861.1255993206,0.0,0.0,0.0 
 10/07  08:00:00,2845054.22497128,1425551.3676,1419502.85737128,0.0,22463.83213756312,0.0 
 10/07  09:00:00,2504980.9849640449,1311474.2779499039,1193506.707014141,0.0,159877.73287443963,0.0 
 10/07  10:00:00,1754010.8248026453,1197395.0195587199,556615.8052439254,0.0,211884.00447551919,0.0 
 10/07  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,26527.619194444564,0.0 
 10/07  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/07  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/07  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/07  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/07  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/07  17:00:00,1411785.657829359,1254434.648754312,157351.009075047,0.0,0.0,0.0 
 10/07  18:00:00,2605938.4260815789,1311474.2779499039,1294464.1481316747,0.0,0.0,0.0 
 10/07  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,0.0,0.0 
 10/07  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/07  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/07  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 10/07  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 10/07  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,134350.07393896275,0.0 
 10/08  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,245080.9969773785,0.0 
 10/08  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,347009.4427980264,0.0 
 10/08  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,441880.0568964422,0.0 
 10/08  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,525880.7839885524,0.0 
 10/08  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,598511.382225499,0.0 
 10/08  06:00:00,1284957.8195587199,1197395.0195587199,87562.8,0.0,645199.2479185728,0.0 
 10/08  07:00:00,3060892.477949904,1311474.2779499039,1749418.2,0.0,477168.93225208137,0.0 
 10/08  08:00:00,1713585.7070048308,1425551.3676,288034.33940483079,0.0,98817.20669671815,0.0 
 10/08  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 10/08  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/08  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/08  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/08  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/08  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/08  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/08  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 10/08  17:00:00,1802333.8960705957,1254434.648754312,547899.2473162833,0.0,0.0,0.0 
 10/08  18:00:00,2757995.677949904,1311474.2779499039,1446521.4,0.0,0.0,0.0 
 10/08  19:00:00,2875612.498404408,1368511.738404408,1507100.76,0.0,0.0,0.0 
 10/08  20:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/08  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 10/08  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 10/08  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
